Record_ID,Date,Year,Month,Region,State,City,Max_Temperature_C,Min_Temperature_C,Relative_Humidity_Pct,Wind_Speed_kmh,Urban_Heat_Island_Delta_C,Heat_Index_C,Wet_Bulb_Temp_C,IMD_Heatwave_Category,IMD_Warning_Alert,Reported_Heat_Exhaustion_Cases,Power_Grid_Peak_Stress_Index
IND-HW-000171,2023-05-16,2023,May,East,West Bengal,Kolkata,38.2,24.9,66,9.5,1.5,60.2,32.5,Normal,Green,39,3.3
IND-HW-000172,2023-06-07,2023,June,South,Andhra Pradesh,Vijayawada,48.6,34.5,38,6.5,2.0,73.0,35.0,Severe Heatwave,Red,58,8.3
IND-HW-000173,2023-05-11,2023,May,West,Maharashtra,Nagpur (Vidarbha),50.4,39.3,14,19.2,2.5,51.6,26.8,Severe Heatwave,Red,28,9.6
IND-HW-000174,2021-06-20,2021,June,North,Punjab,Bathinda,46.7,34.2,23,4.4,4.1,52.5,28.5,Heatwave,Orange,26,7.1
IND-HW-000175,2023-06-06,2023,June,North,Rajasthan,Churu,44.5,32.6,17,13.8,3.3,44.8,24.5,Heatwave,Orange,12,6.6
IND-HW-000176,2024-04-12,2024,April,North,Rajasthan,Phalodi,43.7,31.5,10,11.1,3.9,40.7,20.6,Moderate Heat,Yellow,4,6.7
IND-HW-000177,2019-04-18,2019,April,East,West Bengal,Kolkata,39.8,30.3,70,20.2,1.0,70.9,34.7,Normal,Green,58,4.1
IND-HW-000178,2022-06-26,2022,June,North,Uttar Pradesh,Prayagraj,42.6,32.2,32,18.5,2.6,49.8,28.5,Moderate Heat,Yellow,25,6.2
IND-HW-000179,2021-05-21,2021,May,East,West Bengal,Kolkata,42.4,28.8,59,17.1,1.2,71.9,34.9,Heatwave,Orange,71,4.4
IND-HW-000180,2022-05-06,2022,May,East,West Bengal,Kolkata,39.8,27.6,70,15.0,2.8,70.9,34.7,Normal,Green,64,4.0
IND-HW-000181,2022-06-20,2022,June,East,West Bengal,Kolkata,41.5,31.7,67,12.2,3.0,76.2,35.7,Moderate Heat,Yellow,59,5.5
IND-HW-000182,2023-05-04,2023,May,North,Rajasthan,Churu,45.0,34.9,14,11.5,4.2,44.0,23.5,Heatwave,Orange,8,6.1
IND-HW-000183,2019-04-12,2019,April,North,Rajasthan,Churu,46.2,33.0,10,4.2,3.8,43.4,22.1,Heatwave,Orange,8,7.5
IND-HW-000184,2022-04-05,2022,April,North,Uttar Pradesh,Prayagraj,46.1,36.4,28,6.6,1.7,55.2,29.9,Heatwave,Orange,26,7.3
IND-HW-000185,2023-05-18,2023,May,North,Delhi,New Delhi,46.6,37.0,21,15.5,1.0,50.8,27.6,Heatwave,Orange,23,7.8
IND-HW-000186,2022-05-10,2022,May,North,Delhi,New Delhi,45.6,33.6,29,7.8,2.8,54.8,29.8,Heatwave,Orange,32,6.4
IND-HW-000187,2023-04-13,2023,April,South,Telangana,Hyderabad,40.9,28.3,32,21.8,3.8,46.0,27.2,Moderate Heat,Yellow,12,5.1
IND-HW-000188,2022-04-26,2022,April,North,Rajasthan,Churu,48.9,34.4,29,13.9,2.1,63.4,32.3,Severe Heatwave,Red,45,8.3
IND-HW-000189,2024-04-13,2024,April,South,Tamil Nadu,Chennai,39.9,29.9,68,15.4,0.9,69.5,34.4,Normal,Green,71,4.8
IND-HW-000190,2022-04-11,2022,April,West,Maharashtra,Nagpur (Vidarbha),42.0,29.8,18,21.8,1.3,41.5,23.3,Moderate Heat,Yellow,9,5.0
IND-HW-000191,2023-05-08,2023,May,North,Uttar Pradesh,Varanasi,43.6,31.1,32,17.1,2.3,52.2,29.3,Moderate Heat,Yellow,27,5.8
IND-HW-000192,2024-06-18,2024,June,North,Rajasthan,Jaipur,44.6,32.4,15,7.1,2.0,43.9,23.7,Heatwave,Orange,15,6.9
IND-HW-000193,2021-05-27,2021,May,West,Gujarat,Ahmedabad,46.0,32.3,32,17.2,3.8,58.4,31.1,Heatwave,Orange,41,7.2
IND-HW-000194,2019-04-22,2019,April,East,West Bengal,Kolkata,41.5,31.7,62,12.2,3.3,71.0,34.7,Moderate Heat,Yellow,45,5.3
IND-HW-000195,2023-04-16,2023,April,North,Uttar Pradesh,Varanasi,41.6,30.4,39,9.7,1.5,51.9,29.6,Moderate Heat,Yellow,22,5.3
IND-HW-000196,2022-06-16,2022,June,North,Uttar Pradesh,Prayagraj,45.4,31.6,18,17.4,3.6,46.7,25.5,Heatwave,Orange,12,7.3
IND-HW-000197,2024-06-14,2024,June,South,Andhra Pradesh,Vijayawada,43.0,31.8,54,5.0,3.9,69.3,34.4,Heatwave,Orange,49,5.6
IND-HW-000198,2024-06-20,2024,June,North,Rajasthan,Churu,45.6,34.2,19,21.1,2.1,47.6,26.1,Heatwave,Orange,15,6.6
IND-HW-000199,2022-04-29,2022,April,North,Uttar Pradesh,Varanasi,44.0,33.0,39,14.7,4.2,58.8,31.6,Moderate Heat,Yellow,32,5.9
IND-HW-000200,2022-06-21,2022,June,West,Gujarat,Ahmedabad,45.0,31.6,34,18.3,2.1,57.4,30.9,Heatwave,Orange,43,5.9
IND-HW-000201,2022-04-02,2022,April,East,Odisha,Jharsuguda,40.6,26.3,39,21.3,3.3,49.2,28.8,Moderate Heat,Yellow,20,4.7
IND-HW-000202,2021-05-24,2021,May,East,Odisha,Jharsuguda,43.8,29.4,32,5.2,3.6,52.7,29.4,Moderate Heat,Yellow,28,6.0
IND-HW-000203,2024-04-01,2024,April,North,Delhi,New Delhi,39.3,25.6,24,5.6,1.8,39.6,23.6,Normal,Green,3,4.0
IND-HW-000204,2023-04-03,2023,April,Central,Madhya Pradesh,Bhopal,41.4,28.1,30,17.6,0.7,46.0,27.0,Moderate Heat,Yellow,10,4.3
IND-HW-000205,2022-05-26,2022,May,North,Uttar Pradesh,Varanasi,45.5,34.2,23,11.4,3.4,50.1,27.6,Heatwave,Orange,15,6.9
IND-HW-000206,2019-06-11,2019,June,East,Odisha,Jharsuguda,47.6,37.4,29,14.0,3.0,59.9,31.3,Severe Heatwave,Red,32,7.7
IND-HW-000207,2021-04-11,2021,April,North,Rajasthan,Phalodi,46.2,32.1,10,13.2,1.1,43.4,22.1,Heatwave,Orange,7,7.5
IND-HW-000208,2021-06-15,2021,June,South,Andhra Pradesh,Vijayawada,46.3,36.7,54,5.6,1.1,84.1,37.3,Heatwave,Orange,81,7.3
IND-HW-000209,2024-05-01,2024,May,North,Rajasthan,Jaipur,43.8,32.0,21,10.7,3.8,45.7,25.7,Moderate Heat,Yellow,10,6.0
IND-HW-000210,2019-04-04,2019,April,South,Telangana,Hyderabad,42.9,30.8,34,5.6,2.2,51.8,29.3,Moderate Heat,Yellow,16,5.9
IND-HW-000211,2024-04-08,2024,April,North,Rajasthan,Phalodi,44.8,34.8,23,9.9,1.9,48.7,27.1,Heatwave,Orange,25,6.4
IND-HW-000212,2023-06-27,2023,June,South,Telangana,Hyderabad,39.1,28.3,35,16.3,1.9,43.6,26.6,Normal,Green,9,4.2
IND-HW-000213,2023-05-26,2023,May,South,Andhra Pradesh,Vijayawada,46.1,33.9,57,8.5,2.4,87.2,37.8,Heatwave,Orange,97,7.4
IND-HW-000214,2022-04-16,2022,April,North,Punjab,Bathinda,43.6,31.2,25,7.3,1.4,47.6,27.0,Moderate Heat,Yellow,17,5.9
IND-HW-000215,2023-06-20,2023,June,South,Andhra Pradesh,Vijayawada,41.8,29.0,37,15.7,4.0,51.1,29.3,Moderate Heat,Yellow,16,5.1
IND-HW-000216,2023-06-25,2023,June,Central,Madhya Pradesh,Bhopal,42.3,28.0,30,8.2,2.8,47.9,27.7,Moderate Heat,Yellow,14,6.0
IND-HW-000217,2023-06-10,2023,June,North,Delhi,New Delhi,44.0,29.6,33,5.8,2.1,53.9,29.9,Moderate Heat,Yellow,28,6.2
IND-HW-000218,2022-04-10,2022,April,North,Haryana,Hisar,43.8,30.6,28,4.5,3.1,49.9,28.1,Moderate Heat,Yellow,18,5.7
IND-HW-000219,2022-05-06,2022,May,North,Punjab,Bathinda,44.6,35.0,30,4.5,3.8,53.2,29.4,Heatwave,Orange,17,6.6
IND-HW-000220,2023-04-24,2023,April,South,Telangana,Ramagundam,43.9,34.1,32,18.5,3.5,52.9,29.5,Moderate Heat,Yellow,29,6.6
IND-HW-000221,2019-06-03,2019,June,North,Haryana,Hisar,44.6,31.2,21,13.5,4.0,47.1,26.2,Heatwave,Orange,25,6.4
IND-HW-000222,2022-05-26,2022,May,North,Delhi,New Delhi,48.8,36.8,19,21.0,2.0,53.3,28.2,Severe Heatwave,Red,26,8.1
IND-HW-000223,2024-06-16,2024,June,West,Gujarat,Ahmedabad,42.2,28.4,31,13.0,1.8,48.3,27.9,Moderate Heat,Yellow,21,5.7
IND-HW-000224,2019-06-17,2019,June,South,Telangana,Ramagundam,41.9,32.4,34,9.1,2.7,49.4,28.5,Moderate Heat,Yellow,28,5.4
IND-HW-000225,2021-06-28,2021,June,Central,Madhya Pradesh,Gwalior,45.9,31.8,26,11.4,3.2,53.1,29.0,Heatwave,Orange,31,6.9
IND-HW-000226,2021-04-22,2021,April,North,Rajasthan,Phalodi,46.7,36.1,11,9.2,2.9,44.5,22.9,Heatwave,Orange,12,7.6
IND-HW-000227,2023-05-22,2023,May,North,Punjab,Bathinda,46.9,35.3,10,7.0,0.8,44.2,22.5,Heatwave,Orange,11,7.4
IND-HW-000228,2019-05-20,2019,May,East,Odisha,Jharsuguda,48.9,37.7,32,11.0,3.5,66.7,33.3,Severe Heatwave,Red,57,9.3
IND-HW-000229,2023-05-17,2023,May,East,Odisha,Jharsuguda,45.3,33.3,33,15.6,2.7,57.4,30.9,Heatwave,Orange,44,7.0
IND-HW-000230,2019-04-23,2019,April,South,Andhra Pradesh,Vijayawada,43.6,32.0,48,8.3,3.3,65.7,33.5,Heatwave,Orange,52,6.5
IND-HW-000231,2019-06-29,2019,June,East,West Bengal,Kolkata,37.8,27.8,70,8.6,0.9,61.6,32.9,Normal,Green,37,3.3
IND-HW-000232,2023-06-15,2023,June,North,Rajasthan,Churu,46.9,32.5,10,11.2,1.3,44.2,22.5,Heatwave,Orange,10,8.0
IND-HW-000233,2021-06-22,2021,June,North,Delhi,New Delhi,41.5,31.0,29,17.7,0.7,45.6,26.8,Moderate Heat,Yellow,20,5.1
IND-HW-000234,2024-04-18,2024,April,East,Odisha,Jharsuguda,45.0,32.8,36,10.4,3.1,59.1,31.5,Heatwave,Orange,42,6.9
IND-HW-000235,2019-05-22,2019,May,West,Maharashtra,Nagpur (Vidarbha),42.0,31.2,28,20.7,1.6,46.1,26.8,Moderate Heat,Yellow,17,5.7
IND-HW-000236,2022-05-04,2022,May,North,Uttar Pradesh,Prayagraj,41.9,32.0,31,7.3,1.2,47.6,27.7,Moderate Heat,Yellow,11,5.4
IND-HW-000237,2019-04-29,2019,April,North,Uttar Pradesh,Prayagraj,44.2,30.8,42,16.8,1.2,62.1,32.5,Moderate Heat,Yellow,30,6.1
IND-HW-000238,2022-05-31,2022,May,Central,Madhya Pradesh,Bhopal,47.1,34.4,23,14.8,3.2,53.3,28.8,Severe Heatwave,Red,24,7.4
IND-HW-000239,2024-06-23,2024,June,Central,Madhya Pradesh,Bhopal,41.6,30.7,29,14.3,1.4,45.8,26.8,Moderate Heat,Yellow,11,4.8
IND-HW-000240,2024-05-04,2024,May,North,Rajasthan,Phalodi,47.6,34.9,23,18.3,3.8,54.4,29.1,Severe Heatwave,Red,26,6.9
IND-HW-000241,2019-04-05,2019,April,South,Telangana,Hyderabad,39.4,25.6,40,15.1,2.8,46.8,28.1,Normal,Green,17,4.5
IND-HW-000242,2023-06-15,2023,June,East,Odisha,Jharsuguda,44.4,33.7,37,13.2,3.3,58.3,31.3,Moderate Heat,Yellow,40,6.3
IND-HW-000243,2023-04-07,2023,April,East,Odisha,Jharsuguda,48.4,36.6,25,15.0,3.5,58.0,30.5,Severe Heatwave,Red,38,8.5
IND-HW-000244,2020-05-10,2020,May,North,Rajasthan,Phalodi,49.2,35.8,10,12.0,1.7,46.8,23.8,Severe Heatwave,Red,14,8.2
IND-HW-000245,2020-04-01,2020,April,South,Andhra Pradesh,Vijayawada,39.6,28.4,45,13.0,3.1,50.2,29.4,Normal,Green,21,4.2
IND-HW-000246,2024-06-27,2024,June,North,Delhi,New Delhi,40.5,27.7,41,17.0,1.6,50.2,29.2,Moderate Heat,Yellow,28,4.6
IND-HW-000247,2024-04-09,2024,April,South,Andhra Pradesh,Vijayawada,45.4,35.6,52,18.7,2.6,77.4,36.0,Heatwave,Orange,83,6.7
IND-HW-000248,2024-05-13,2024,May,West,Gujarat,Ahmedabad,47.2,37.5,21,17.9,0.9,51.9,28.0,Severe Heatwave,Red,35,8.1
IND-HW-000249,2024-06-08,2024,June,East,West Bengal,Kolkata,43.2,30.2,55,4.1,2.0,71.2,34.8,Heatwave,Orange,60,6.2
IND-HW-000250,2023-05-05,2023,May,North,Haryana,Hisar,46.0,31.7,21,15.8,1.3,49.7,27.2,Heatwave,Orange,18,7.0
IND-HW-000251,2022-06-01,2022,June,North,Rajasthan,Jaipur,44.8,34.2,23,14.1,2.0,48.7,27.1,Heatwave,Orange,22,7.0
IND-HW-000252,2020-06-12,2020,June,North,Uttar Pradesh,Varanasi,45.6,34.4,33,15.9,2.5,58.2,31.1,Heatwave,Orange,35,7.3
IND-HW-000253,2019-06-12,2019,June,North,Haryana,Hisar,42.6,30.4,22,6.8,3.5,44.2,25.2,Moderate Heat,Yellow,5,6.0
IND-HW-000254,2023-04-20,2023,April,South,Andhra Pradesh,Vijayawada,42.1,30.2,47,11.2,3.2,59.4,32.0,Heatwave,Orange,42,5.9
IND-HW-000255,2024-05-04,2024,May,North,Rajasthan,Phalodi,46.5,34.9,10,9.0,3.8,43.8,22.3,Heatwave,Orange,12,7.7
IND-HW-000256,2024-05-06,2024,May,East,Odisha,Jharsuguda,47.9,37.2,20,18.4,3.4,52.5,28.1,Severe Heatwave,Red,26,8.4
IND-HW-000257,2024-06-10,2024,June,North,Rajasthan,Phalodi,49.1,36.1,10,14.1,2.7,46.7,23.8,Severe Heatwave,Red,15,8.4
IND-HW-000258,2024-05-23,2024,May,South,Telangana,Ramagundam,44.1,31.2,31,12.5,2.1,52.7,29.3,Moderate Heat,Yellow,23,6.2
IND-HW-000259,2024-06-18,2024,June,East,Bihar,Gaya,43.0,33.3,32,9.0,4.2,50.7,28.8,Moderate Heat,Yellow,24,5.8
IND-HW-000260,2021-04-28,2021,April,South,Telangana,Ramagundam,47.4,37.3,18,14.8,4.1,50.0,26.9,Severe Heatwave,Red,19,7.7
IND-HW-000261,2023-06-09,2023,June,North,Rajasthan,Churu,48.2,33.7,13,14.6,1.6,47.7,24.9,Severe Heatwave,Red,22,8.3
IND-HW-000262,2023-05-02,2023,May,North,Rajasthan,Phalodi,49.6,39.2,15,12.1,1.7,51.3,26.8,Severe Heatwave,Red,18,8.8
IND-HW-000263,2021-04-11,2021,April,East,Odisha,Jharsuguda,45.8,34.2,31,10.1,2.7,57.0,30.6,Heatwave,Orange,32,7.0
IND-HW-000264,2024-05-11,2024,May,Central,Madhya Pradesh,Bhopal,42.4,30.3,23,11.4,1.6,44.3,25.4,Moderate Heat,Yellow,17,6.2
IND-HW-000265,2024-04-22,2024,April,North,Rajasthan,Jaipur,44.2,30.6,20,19.3,1.4,45.9,25.6,Moderate Heat,Yellow,18,6.9
IND-HW-000266,2020-04-29,2020,April,North,Delhi,New Delhi,46.4,34.9,26,20.8,3.8,54.3,29.4,Heatwave,Orange,35,7.9
IND-HW-000267,2019-04-09,2019,April,North,Rajasthan,Jaipur,41.3,30.9,24,7.5,3.9,42.9,25.0,Moderate Heat,Yellow,10,4.7
IND-HW-000268,2023-06-27,2023,June,North,Delhi,New Delhi,44.8,33.3,39,15.4,4.0,61.3,32.2,Heatwave,Orange,50,6.6
IND-HW-000269,2023-05-29,2023,May,East,Bihar,Gaya,45.5,34.3,29,11.8,2.4,54.6,29.7,Heatwave,Orange,26,7.1
IND-HW-000270,2024-04-27,2024,April,South,Tamil Nadu,Chennai,40.1,28.9,74,18.9,3.6,76.5,35.7,Moderate Heat,Yellow,66,4.6
IND-HW-000271,2021-06-27,2021,June,East,Odisha,Jharsuguda,41.9,28.3,33,5.4,1.7,48.8,28.2,Moderate Heat,Yellow,20,4.7
IND-HW-000272,2019-06-18,2019,June,South,Andhra Pradesh,Vijayawada,40.3,29.9,51,11.6,3.3,56.5,31.4,Moderate Heat,Yellow,37,4.6
IND-HW-000273,2021-05-03,2021,May,North,Haryana,Hisar,46.3,35.2,32,7.7,1.5,59.2,31.3,Heatwave,Orange,31,7.0
IND-HW-000274,2019-05-17,2019,May,North,Punjab,Bathinda,42.4,28.1,28,5.9,4.1,46.9,27.1,Moderate Heat,Yellow,13,5.7
IND-HW-000275,2019-04-22,2019,April,North,Rajasthan,Phalodi,46.4,33.2,24,16.1,1.3,52.7,28.6,Heatwave,Orange,27,7.2
IND-HW-000276,2024-04-28,2024,April,East,West Bengal,Kolkata,41.4,28.7,47,13.8,2.3,57.1,31.4,Moderate Heat,Yellow,28,4.4
IND-HW-000277,2022-05-04,2022,May,North,Delhi,New Delhi,44.0,32.3,10,13.7,3.8,41.1,20.8,Moderate Heat,Yellow,8,6.4
IND-HW-000278,2022-05-12,2022,May,East,Odisha,Jharsuguda,49.2,36.7,33,15.6,2.6,68.9,33.9,Severe Heatwave,Red,67,8.2
IND-HW-000279,2019-05-22,2019,May,West,Maharashtra,Nagpur (Vidarbha),46.2,36.2,21,5.7,3.4,50.0,27.3,Heatwave,Orange,26,7.8
IND-HW-000280,2021-05-17,2021,May,South,Telangana,Hyderabad,46.5,35.6,25,8.6,1.4,53.7,29.1,Heatwave,Orange,34,7.0
IND-HW-000281,2024-06-12,2024,June,East,Bihar,Gaya,47.3,35.5,31,10.8,4.1,61.0,31.8,Severe Heatwave,Red,41,7.2
IND-HW-000282,2023-05-21,2023,May,North,Uttar Pradesh,Varanasi,45.7,34.2,25,5.8,1.5,51.9,28.5,Heatwave,Orange,24,7.0
IND-HW-000283,2023-05-15,2023,May,North,Uttar Pradesh,Varanasi,48.5,36.4,29,14.8,3.1,62.3,32.0,Severe Heatwave,Red,47,8.5
IND-HW-000284,2022-06-14,2022,June,West,Maharashtra,Chandrapur,48.3,34.0,13,21.7,2.9,47.8,25.0,Severe Heatwave,Red,20,7.1
IND-HW-000285,2021-05-04,2021,May,South,Telangana,Hyderabad,42.7,28.5,31,11.8,1.2,49.4,28.3,Moderate Heat,Yellow,21,6.1
IND-HW-000286,2022-04-21,2022,April,North,Haryana,Hisar,46.6,36.7,31,10.1,1.1,59.1,31.2,Heatwave,Orange,30,7.0
IND-HW-000287,2021-04-13,2021,April,North,Rajasthan,Churu,44.6,35.1,36,21.6,1.8,58.0,31.2,Heatwave,Orange,35,7.1
IND-HW-000288,2024-05-23,2024,May,South,Tamil Nadu,Chennai,40.0,29.7,62,22.0,1.6,64.4,33.4,Moderate Heat,Yellow,60,3.9
IND-HW-000289,2021-04-25,2021,April,North,Delhi,New Delhi,45.9,33.2,23,10.6,3.8,50.9,27.9,Heatwave,Orange,28,6.7
IND-HW-000290,2023-04-21,2023,April,East,Bihar,Patna,41.6,28.9,46,20.6,2.3,57.0,31.3,Moderate Heat,Yellow,31,5.0
IND-HW-000291,2020-03-31,2020,March,North,Delhi,New Delhi,40.1,29.4,35,14.7,1.5,45.8,27.4,Moderate Heat,Yellow,18,5.1
IND-HW-000292,2023-05-28,2023,May,North,Uttar Pradesh,Prayagraj,46.0,34.2,33,16.6,2.4,59.3,31.4,Heatwave,Orange,44,7.9
IND-HW-000293,2024-06-07,2024,June,East,Odisha,Jharsuguda,43.8,31.3,35,19.6,3.0,54.9,30.3,Moderate Heat,Yellow,26,5.8
IND-HW-000294,2023-06-25,2023,June,South,Telangana,Hyderabad,38.9,25.3,36,21.0,1.9,43.6,26.7,Normal,Green,13,3.4
IND-HW-000295,2022-06-10,2022,June,North,Rajasthan,Jaipur,42.6,30.6,36,19.1,0.8,52.5,29.6,Moderate Heat,Yellow,23,6.3
IND-HW-000296,2024-04-12,2024,April,North,Rajasthan,Phalodi,43.0,31.8,23,15.6,0.6,45.4,25.9,Moderate Heat,Yellow,14,5.0
IND-HW-000297,2023-05-22,2023,May,East,West Bengal,Kolkata,37.9,25.1,70,6.5,3.2,62.1,33.0,Normal,Green,41,3.1
IND-HW-000298,2021-04-23,2021,April,East,West Bengal,Kolkata,41.1,27.0,61,9.1,0.6,68.2,34.2,Moderate Heat,Yellow,68,5.0
IND-HW-000299,2021-04-21,2021,April,West,Maharashtra,Nagpur (Vidarbha),47.8,38.2,31,6.2,2.7,62.4,32.1,Severe Heatwave,Red,44,7.8
IND-HW-000300,2023-04-06,2023,April,East,Bihar,Gaya,42.8,33.1,28,12.4,3.3,47.8,27.4,Moderate Heat,Yellow,20,5.3
IND-HW-000301,2023-04-20,2023,April,South,Tamil Nadu,Chennai,40.8,30.8,74,10.9,3.9,80.3,36.4,Moderate Heat,Yellow,79,4.1
IND-HW-000302,2021-06-15,2021,June,North,Uttar Pradesh,Varanasi,42.7,29.5,29,17.2,3.9,48.2,27.6,Moderate Heat,Yellow,28,5.3
IND-HW-000303,2022-05-10,2022,May,North,Rajasthan,Phalodi,48.6,36.8,10,20.7,3.3,46.1,23.5,Severe Heatwave,Red,12,8.4
IND-HW-000304,2024-04-08,2024,April,Central,Madhya Pradesh,Bhopal,41.5,28.0,30,11.8,0.6,46.2,27.1,Moderate Heat,Yellow,18,5.1
IND-HW-000305,2019-05-20,2019,May,North,Uttar Pradesh,Prayagraj,46.8,35.4,26,19.6,3.2,55.2,29.7,Heatwave,Orange,20,7.0
IND-HW-000306,2022-04-28,2022,April,East,West Bengal,Kolkata,40.2,27.6,54,19.7,2.2,58.5,31.9,Moderate Heat,Yellow,33,4.6
IND-HW-000307,2019-04-11,2019,April,East,Bihar,Gaya,45.3,33.7,35,13.0,3.1,59.1,31.5,Heatwave,Orange,49,7.0
IND-HW-000308,2024-06-13,2024,June,South,Tamil Nadu,Chennai,38.9,24.5,73,7.2,3.9,69.4,34.4,Normal,Green,57,3.1
IND-HW-000309,2019-06-27,2019,June,North,Rajasthan,Phalodi,47.8,36.0,11,17.3,1.1,45.8,23.6,Severe Heatwave,Red,15,7.8
IND-HW-000310,2023-05-26,2023,May,North,Delhi,New Delhi,43.2,29.4,27,9.3,3.1,48.0,27.4,Moderate Heat,Yellow,18,5.1
IND-HW-000311,2019-06-18,2019,June,South,Andhra Pradesh,Vijayawada,44.6,31.5,41,4.2,1.3,62.5,32.6,Heatwave,Orange,53,7.1
IND-HW-000312,2023-05-05,2023,May,South,Tamil Nadu,Chennai,36.0,21.9,70,10.5,4.0,54.2,31.2,Normal,Green,29,2.9
IND-HW-000313,2024-06-19,2024,June,North,Delhi,New Delhi,43.7,30.5,28,18.9,0.9,49.7,28.1,Moderate Heat,Yellow,17,6.0
IND-HW-000314,2022-04-25,2022,April,North,Rajasthan,Phalodi,44.9,33.9,21,15.2,3.2,47.7,26.4,Heatwave,Orange,16,6.0
IND-HW-000315,2022-04-19,2022,April,South,Telangana,Ramagundam,44.8,32.5,25,5.4,2.4,50.0,27.9,Heatwave,Orange,22,6.2
IND-HW-000316,2022-05-01,2022,May,Central,Madhya Pradesh,Gwalior,46.0,32.7,23,14.4,3.6,51.1,28.0,Heatwave,Orange,28,7.0
IND-HW-000317,2021-06-20,2021,June,North,Rajasthan,Phalodi,47.3,37.3,13,11.3,1.2,46.4,24.4,Severe Heatwave,Red,19,8.2
IND-HW-000318,2024-05-19,2024,May,North,Haryana,Hisar,46.8,37.2,26,4.2,1.6,55.2,29.7,Heatwave,Orange,39,7.7
IND-HW-000319,2021-06-26,2021,June,East,Bihar,Gaya,44.2,31.4,27,21.0,4.0,50.1,28.1,Moderate Heat,Yellow,23,6.4
IND-HW-000320,2023-06-02,2023,June,South,Telangana,Ramagundam,45.9,33.9,14,14.9,4.1,45.2,24.0,Heatwave,Orange,13,7.1
IND-HW-000321,2020-05-16,2020,May,East,Bihar,Patna,46.1,32.5,31,9.0,3.2,57.8,30.9,Heatwave,Orange,43,7.4
IND-HW-000322,2021-04-01,2021,April,North,Rajasthan,Churu,43.8,33.3,35,20.0,3.0,54.9,30.3,Moderate Heat,Yellow,30,6.7
IND-HW-000323,2021-05-28,2021,May,Central,Madhya Pradesh,Gwalior,47.7,34.5,15,20.0,1.3,48.3,25.6,Severe Heatwave,Red,20,7.1
IND-HW-000324,2023-04-10,2023,April,North,Rajasthan,Churu,49.1,37.5,21,12.6,3.8,55.7,29.3,Severe Heatwave,Red,28,8.7
IND-HW-000325,2022-04-08,2022,April,East,West Bengal,Kolkata,39.1,29.0,77,4.1,1.0,74.3,35.3,Normal,Green,64,4.1
IND-HW-000326,2023-04-26,2023,April,North,Haryana,Hisar,44.7,31.3,26,10.9,0.9,50.5,28.1,Heatwave,Orange,16,6.6
IND-HW-000327,2020-05-03,2020,May,North,Delhi,New Delhi,40.5,27.7,36,15.8,3.1,47.2,28.0,Moderate Heat,Yellow,17,4.9
IND-HW-000328,2019-04-19,2019,April,Central,Madhya Pradesh,Bhopal,45.8,33.4,21,4.7,3.6,49.3,27.1,Heatwave,Orange,28,7.3
IND-HW-000329,2023-06-17,2023,June,West,Gujarat,Ahmedabad,40.3,30.2,39,15.9,1.3,48.4,28.6,Moderate Heat,Yellow,21,4.6
IND-HW-000330,2024-06-10,2024,June,East,Odisha,Jharsuguda,44.9,33.8,33,9.7,2.1,56.3,30.6,Heatwave,Orange,39,6.5
IND-HW-000331,2019-04-01,2019,April,North,Punjab,Bathinda,44.6,30.4,35,13.3,2.2,57.1,30.9,Heatwave,Orange,26,6.6
IND-HW-000332,2023-05-18,2023,May,Central,Madhya Pradesh,Gwalior,48.3,38.1,14,12.8,2.1,48.5,25.5,Severe Heatwave,Red,28,8.0
IND-HW-000333,2022-04-25,2022,April,North,Rajasthan,Phalodi,48.6,34.4,16,7.0,1.5,50.5,26.7,Severe Heatwave,Red,22,8.4
IND-HW-000334,2024-04-23,2024,April,South,Telangana,Ramagundam,45.3,33.5,36,16.8,2.7,60.0,31.8,Heatwave,Orange,42,7.0
IND-HW-000335,2024-05-16,2024,May,West,Maharashtra,Chandrapur,47.2,35.4,23,13.8,3.5,53.5,28.8,Severe Heatwave,Red,32,7.2
IND-HW-000336,2024-06-22,2024,June,North,Punjab,Bathinda,46.4,32.0,30,15.1,1.9,57.7,30.8,Heatwave,Orange,44,7.6
IND-HW-000337,2023-06-08,2023,June,North,Rajasthan,Jaipur,46.4,36.8,29,12.4,3.2,56.8,30.4,Heatwave,Orange,27,7.6
IND-HW-000338,2021-06-06,2021,June,West,Maharashtra,Chandrapur,49.6,37.8,17,21.7,1.6,53.0,27.8,Severe Heatwave,Red,16,8.0
IND-HW-000339,2024-05-01,2024,May,South,Andhra Pradesh,Vijayawada,44.3,32.1,41,10.3,1.4,61.5,32.3,Moderate Heat,Yellow,37,5.6
IND-HW-000340,2022-04-17,2022,April,North,Delhi,New Delhi,40.7,28.0,42,18.0,3.3,51.4,29.6,Moderate Heat,Yellow,18,5.1
IND-HW-000341,2019-05-31,2019,May,North,Haryana,Hisar,48.0,36.3,10,19.7,3.8,45.4,23.1,Severe Heatwave,Red,23,7.4
IND-HW-000342,2022-06-08,2022,June,East,Bihar,Gaya,43.6,33.3,32,10.6,2.6,52.2,29.3,Moderate Heat,Yellow,26,5.8
IND-HW-000343,2024-04-10,2024,April,East,Odisha,Jharsuguda,41.4,28.6,47,20.9,2.9,57.1,31.4,Moderate Heat,Yellow,25,4.8
IND-HW-000344,2024-05-07,2024,May,East,Bihar,Gaya,46.5,34.3,22,19.7,1.8,51.3,27.9,Heatwave,Orange,23,7.3
