system_id,system_name,basin,season_year,date,time_utc,track_point_seq,latitude,longitude,max_sustained_wind_kmph,gust_speed_kmph,central_pressure_hpa,intensity_category,movement_direction,movement_speed_kmph,landfall_flag,landfall_state,landfall_coast_area
19,BOB 019 (1891),Bay of Bengal,1891,1891-10-13,06:00,17,15.62,79.86,15.0,18.2,1002.9,Low Pressure Area,WNW,15.6,No,,
19,BOB 019 (1891),Bay of Bengal,1891,1891-10-13,09:00,18,15.86,79.51,15.0,18.4,1002.4,Low Pressure Area,NW,15.6,No,,
19,BOB 019 (1891),Bay of Bengal,1891,1891-10-13,12:00,19,16.12,79.17,15.0,18.0,1004.1,Low Pressure Area,NW,15.6,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-14,03:00,1,7.6,92.16,15.0,18.2,1001.4,Low Pressure Area,WNW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-14,06:00,2,7.68,91.99,15.0,17.6,1004.9,Low Pressure Area,WNW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-14,09:00,3,7.76,91.81,15.0,19.3,1003.3,Low Pressure Area,WNW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-14,12:00,4,7.84,91.64,15.0,17.6,1001.9,Low Pressure Area,WNW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-14,15:00,5,7.92,91.46,16.2,19.5,1004.2,Low Pressure Area,WNW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-14,18:00,6,8.0,91.29,15.0,18.4,1001.4,Low Pressure Area,WNW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-14,21:00,7,8.07,91.11,16.3,20.6,1000.5,Low Pressure Area,WNW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-15,00:00,8,8.15,90.94,24.9,31.1,995.9,Low Pressure Area,WNW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-15,03:00,9,8.23,90.76,30.5,35.8,993.6,Low Pressure Area,WNW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-15,06:00,10,8.32,90.59,28.0,35.6,992.1,Low Pressure Area,WNW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-15,09:00,11,8.4,90.42,35.6,46.2,989.8,Depression,WNW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-15,12:00,12,8.48,90.24,40.8,48.8,985.8,Depression,WNW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-15,15:00,13,8.56,90.07,46.2,59.1,981.9,Depression,WNW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-15,18:00,14,8.65,89.9,54.7,69.3,972.3,Deep Depression,WNW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-15,21:00,15,8.74,89.73,57.2,69.8,972.5,Deep Depression,WNW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-16,00:00,16,8.84,89.57,56.0,69.4,971.3,Deep Depression,WNW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-16,03:00,17,8.95,89.41,53.6,69.4,973.5,Deep Depression,NW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-16,06:00,18,9.07,89.26,44.5,57.1,978.7,Depression,NW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-16,09:00,19,9.19,89.11,40.1,46.3,986.2,Depression,NW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-16,12:00,20,9.32,88.97,43.1,53.7,983.5,Depression,NW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-16,15:00,21,9.46,88.84,32.6,39.0,991.2,Depression,NW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-16,18:00,22,9.61,88.71,29.4,33.8,992.9,Low Pressure Area,NW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-16,21:00,23,9.76,88.59,21.0,25.3,1003.5,Low Pressure Area,NW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-17,00:00,24,9.92,88.48,15.0,17.4,1003.2,Low Pressure Area,NW,7.1,No,,
20,BOB 020 (1891),Bay of Bengal,1891,1891-10-17,03:00,25,10.08,88.38,15.0,19.3,1003.4,Low Pressure Area,NNW,7.1,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-19,03:00,1,9.84,93.11,15.0,17.6,1001.0,Low Pressure Area,NW,15.8,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-19,06:00,2,10.13,92.8,15.0,18.0,1003.6,Low Pressure Area,NW,15.8,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-19,09:00,3,10.42,92.49,15.0,19.5,1004.0,Low Pressure Area,NW,15.8,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-19,12:00,4,10.7,92.17,15.0,19.4,1003.9,Low Pressure Area,NW,15.8,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-19,15:00,5,10.99,91.85,15.0,17.8,1005.1,Low Pressure Area,NW,15.8,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-19,18:00,6,11.27,91.53,15.0,19.0,1003.9,Low Pressure Area,NW,15.8,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-19,21:00,7,11.55,91.2,20.9,25.1,1000.3,Low Pressure Area,NW,15.8,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-20,00:00,8,11.82,90.87,19.5,22.5,1001.4,Low Pressure Area,NW,15.8,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-20,03:00,9,12.08,90.53,16.6,19.4,1000.8,Low Pressure Area,NW,15.8,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-20,06:00,10,12.35,90.2,21.0,26.7,999.8,Low Pressure Area,NW,15.8,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-20,09:00,11,12.61,89.86,29.9,36.8,995.8,Low Pressure Area,NW,15.8,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-20,12:00,12,12.86,89.52,24.3,29.5,997.2,Low Pressure Area,NW,15.8,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-20,15:00,13,13.12,89.17,33.9,39.4,994.4,Depression,NW,15.8,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-20,18:00,14,13.37,88.83,26.5,33.1,999.8,Low Pressure Area,NW,15.8,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-20,21:00,15,13.63,88.49,18.9,23.1,999.2,Low Pressure Area,NW,15.8,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-21,00:00,16,13.88,88.15,16.2,20.6,1003.4,Low Pressure Area,NW,15.8,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-21,03:00,17,14.15,87.81,16.6,20.5,1004.0,Low Pressure Area,NW,15.8,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-21,06:00,18,14.41,87.47,15.0,19.4,1003.6,Low Pressure Area,NW,15.8,No,,
8,BOB 008 (1891),Bay of Bengal,1891,1891-10-21,09:00,19,14.66,87.13,15.0,19.1,1003.7,Low Pressure Area,NW,15.8,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-25,15:00,1,7.52,88.37,15.0,19.1,1002.5,Low Pressure Area,NW,8.6,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-25,18:00,2,7.7,88.22,15.0,18.8,1002.4,Low Pressure Area,NW,8.6,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-25,21:00,3,7.89,88.08,15.0,18.8,1001.8,Low Pressure Area,NW,8.6,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-26,00:00,4,8.08,87.94,15.0,18.4,1004.1,Low Pressure Area,NW,8.6,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-26,03:00,5,8.26,87.8,15.0,17.3,1004.6,Low Pressure Area,NW,8.6,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-26,06:00,6,8.45,87.66,15.6,19.4,1000.5,Low Pressure Area,NW,8.6,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-26,09:00,7,8.64,87.53,17.8,22.1,1002.2,Low Pressure Area,NW,8.6,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-26,12:00,8,8.84,87.4,23.0,28.7,997.8,Low Pressure Area,NW,8.6,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-26,15:00,9,9.03,87.26,27.3,32.0,996.0,Low Pressure Area,NW,8.6,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-26,18:00,10,9.22,87.13,36.0,41.4,989.2,Depression,NW,8.6,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-26,21:00,11,9.41,87.0,38.5,47.5,987.1,Depression,NW,8.6,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-27,00:00,12,9.6,86.86,40.6,50.3,985.3,Depression,NW,8.6,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-27,03:00,13,9.79,86.72,36.3,42.1,988.5,Depression,NW,8.6,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-27,03:00,1,8.52,87.16,15.0,18.9,1005.9,Low Pressure Area,WNW,5.3,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-27,06:00,14,9.98,86.59,33.6,40.9,989.9,Depression,NW,8.6,Yes,Tamil Nadu,Chennai-Cuddalore Coast
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-27,06:00,2,8.58,87.03,15.0,19.4,1004.7,Low Pressure Area,WNW,5.3,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-27,09:00,15,10.18,86.46,29.3,37.3,995.6,Low Pressure Area,NNW,8.6,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-27,09:00,3,8.64,86.9,15.0,18.7,1004.3,Low Pressure Area,WNW,5.3,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-27,12:00,16,10.37,86.33,16.1,19.7,1001.6,Low Pressure Area,NNW,8.6,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-27,12:00,4,8.7,86.77,15.0,19.5,1005.8,Low Pressure Area,WNW,5.3,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-27,15:00,17,10.57,86.2,10.0,12.5,1006.0,Low Pressure Area,NNW,8.6,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-27,15:00,5,8.77,86.64,15.0,18.3,1002.7,Low Pressure Area,WNW,5.3,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-27,18:00,18,10.76,86.08,10.0,12.4,1004.1,Low Pressure Area,NNW,8.6,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-27,18:00,6,8.83,86.51,15.0,18.7,1003.6,Low Pressure Area,WNW,5.3,No,,
13,BOB 013 (1891),Bay of Bengal,1891,1891-10-27,21:00,19,10.96,85.95,10.0,12.2,1005.3,Low Pressure Area,NW,8.6,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-27,21:00,7,8.9,86.38,15.0,19.4,1002.7,Low Pressure Area,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-28,00:00,8,8.97,86.26,15.0,17.4,1004.3,Low Pressure Area,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-28,03:00,9,9.04,86.13,15.0,19.3,1005.7,Low Pressure Area,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-28,06:00,10,9.11,86.01,15.9,19.5,1001.2,Low Pressure Area,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-28,09:00,11,9.18,85.88,16.2,20.5,1003.9,Low Pressure Area,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-28,12:00,12,9.26,85.76,25.1,29.2,998.1,Low Pressure Area,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-28,15:00,13,9.33,85.63,24.7,31.8,996.9,Low Pressure Area,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-28,18:00,14,9.4,85.51,30.8,39.4,995.2,Low Pressure Area,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-28,21:00,15,9.47,85.38,32.4,41.1,992.5,Depression,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-29,00:00,16,9.55,85.26,35.8,41.7,989.6,Depression,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-29,03:00,17,9.62,85.14,30.3,38.4,993.0,Low Pressure Area,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-29,06:00,18,9.69,85.01,40.2,52.2,985.8,Depression,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-29,09:00,19,9.76,84.88,43.7,51.5,985.5,Depression,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-29,12:00,20,9.83,84.76,37.1,45.7,986.1,Depression,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-29,15:00,21,9.89,84.63,37.4,47.5,987.8,Depression,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-29,18:00,22,9.96,84.5,31.3,38.1,997.3,Depression,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-29,21:00,23,10.03,84.37,33.3,40.8,990.6,Depression,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-30,00:00,24,10.09,84.25,25.8,32.5,996.0,Low Pressure Area,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-30,03:00,25,10.16,84.12,25.4,32.5,997.8,Low Pressure Area,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-30,06:00,26,10.23,83.99,20.0,24.5,999.0,Low Pressure Area,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-30,09:00,27,10.3,83.87,21.0,26.0,1001.5,Low Pressure Area,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-30,12:00,28,10.37,83.74,15.0,17.7,1001.5,Low Pressure Area,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-30,15:00,29,10.44,83.61,15.0,17.5,1001.9,Low Pressure Area,WNW,5.3,No,,
21,BOB 021 (1891),Bay of Bengal,1891,1891-10-30,18:00,30,10.51,83.49,15.0,17.9,1007.0,Low Pressure Area,WNW,5.3,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-04,12:00,1,8.06,91.93,15.0,19.4,1001.8,Low Pressure Area,NW,14.7,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-04,15:00,2,8.37,91.68,15.0,18.7,1003.5,Low Pressure Area,NW,14.7,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-04,18:00,3,8.67,91.42,15.0,18.1,1000.8,Low Pressure Area,NW,14.7,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-04,21:00,4,8.96,91.15,15.0,18.2,1004.6,Low Pressure Area,NW,14.7,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-05,00:00,5,9.25,90.88,15.0,18.2,1003.1,Low Pressure Area,NW,14.7,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-05,03:00,6,9.55,90.62,15.0,17.7,1004.5,Low Pressure Area,NW,14.7,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-05,06:00,7,9.83,90.34,15.0,19.4,1001.5,Low Pressure Area,NW,14.7,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-05,09:00,8,10.12,90.06,15.0,18.6,1000.9,Low Pressure Area,NW,14.7,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-05,12:00,9,10.39,89.78,22.6,26.8,998.4,Low Pressure Area,NW,14.7,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-05,15:00,10,10.67,89.49,26.9,33.3,994.9,Low Pressure Area,NW,14.7,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-05,18:00,11,10.94,89.21,23.9,27.8,1000.6,Low Pressure Area,NW,14.7,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-05,21:00,12,11.22,88.93,29.9,36.3,994.5,Low Pressure Area,NW,14.7,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-06,00:00,13,11.5,88.64,27.6,34.1,993.6,Low Pressure Area,NW,14.7,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-06,03:00,14,11.78,88.36,28.4,37.0,994.1,Low Pressure Area,NW,14.7,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-06,06:00,15,12.06,88.08,27.5,32.0,997.0,Low Pressure Area,NW,14.7,No,,
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-06,09:00,1,11.27,84.5,15.0,18.6,1004.3,Low Pressure Area,NW,8.2,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-06,09:00,16,12.34,87.8,20.8,26.5,1001.3,Low Pressure Area,NW,14.7,No,,
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-06,12:00,2,11.45,84.36,15.0,17.6,1005.0,Low Pressure Area,NW,8.2,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-06,12:00,17,12.63,87.53,21.1,26.5,998.3,Low Pressure Area,NW,14.7,Yes,Odisha,Paradip-Puri Coast
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-06,15:00,3,11.62,84.23,15.0,18.4,1003.7,Low Pressure Area,NW,8.2,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-06,15:00,18,12.92,87.26,12.3,15.4,1005.5,Low Pressure Area,NW,14.7,No,,
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-06,18:00,4,11.8,84.1,15.0,17.3,1004.5,Low Pressure Area,NW,8.2,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-06,18:00,19,13.22,87.0,10.0,12.2,1006.0,Low Pressure Area,NW,14.7,No,,
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-06,21:00,5,11.98,83.97,18.6,21.5,999.7,Low Pressure Area,NW,8.2,No,,
14,BOB 014 (1891),Bay of Bengal,1891,1891-11-06,21:00,20,13.52,86.74,10.0,11.6,1004.5,Low Pressure Area,NW,14.7,No,,
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-07,00:00,6,12.16,83.84,26.7,32.4,995.1,Low Pressure Area,NW,8.2,No,,
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-07,03:00,7,12.34,83.72,26.1,31.1,996.5,Low Pressure Area,NW,8.2,No,,
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-07,06:00,8,12.52,83.6,34.1,41.5,989.4,Depression,NNW,8.2,No,,
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-07,09:00,9,12.71,83.47,35.4,41.1,990.7,Depression,NW,8.2,No,,
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-07,12:00,10,12.89,83.35,46.4,53.9,979.9,Depression,NW,8.2,No,,
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-07,15:00,11,13.07,83.21,53.8,67.8,973.2,Deep Depression,NW,8.2,No,,
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-07,18:00,12,13.25,83.09,59.7,72.7,966.1,Deep Depression,NW,8.2,No,,
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-07,21:00,13,13.42,82.96,51.3,62.2,977.5,Deep Depression,NW,8.2,No,,
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-08,00:00,14,13.61,82.83,44.1,54.5,983.7,Depression,NW,8.2,No,,
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-08,03:00,15,13.78,82.7,41.6,53.5,985.6,Depression,NW,8.2,No,,
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-08,06:00,16,13.96,82.57,33.7,43.1,987.7,Depression,NW,8.2,No,,
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-08,09:00,17,14.14,82.44,25.7,31.1,997.2,Low Pressure Area,NW,8.2,No,,
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-08,12:00,18,14.31,82.3,21.1,25.3,1000.5,Low Pressure Area,NW,8.2,No,,
3,BOB 003 (1891),Bay of Bengal,1891,1891-11-08,15:00,19,14.49,82.17,15.0,19.4,1004.1,Low Pressure Area,NW,8.2,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-09,21:00,1,12.85,62.17,15.0,17.8,1003.3,Low Pressure Area,NW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-10,00:00,2,13.09,61.96,15.0,17.6,1002.0,Low Pressure Area,NW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-10,03:00,3,13.35,61.76,15.0,17.7,1004.8,Low Pressure Area,NW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-10,06:00,4,13.61,61.56,15.0,17.3,1002.9,Low Pressure Area,NW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-10,09:00,5,13.87,61.37,21.1,25.8,997.9,Low Pressure Area,NW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-10,12:00,6,14.13,61.17,23.4,28.5,998.5,Low Pressure Area,NW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-10,15:00,7,14.38,60.98,30.2,35.0,990.3,Low Pressure Area,NW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-10,18:00,8,14.64,60.78,38.6,46.7,987.6,Depression,NW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-10,21:00,9,14.9,60.59,43.3,52.7,981.0,Depression,NW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-11,00:00,10,15.17,60.4,51.0,62.1,976.0,Deep Depression,NW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-11,03:00,11,15.43,60.21,61.8,76.8,966.0,Deep Depression,NW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-11,06:00,12,15.7,60.02,71.9,91.7,958.0,Cyclonic Storm,NW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-11,09:00,13,15.95,59.82,76.2,90.7,952.5,Cyclonic Storm,NW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-11,12:00,14,16.22,59.64,77.6,93.3,952.5,Cyclonic Storm,NW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-11,15:00,15,16.5,59.47,89.3,110.4,937.0,Severe Cyclonic Storm,NNW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-11,18:00,16,16.78,59.32,96.9,125.7,932.7,Severe Cyclonic Storm,NNW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-11,21:00,17,17.07,59.18,94.6,111.8,935.5,Severe Cyclonic Storm,NNW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-12,00:00,18,17.37,59.05,86.4,107.7,939.1,Cyclonic Storm,NNW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-12,03:00,19,17.68,58.94,78.3,93.6,948.9,Cyclonic Storm,NNW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-12,06:00,20,17.99,58.84,67.4,83.2,961.0,Cyclonic Storm,NNW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-12,09:00,21,18.3,58.76,56.3,69.9,973.1,Deep Depression,NNW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-12,12:00,22,18.62,58.69,49.7,61.4,979.9,Depression,NNW,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-12,15:00,23,18.94,58.65,40.1,50.7,985.8,Depression,N,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-12,18:00,24,19.26,58.61,30.7,37.9,993.8,Low Pressure Area,N,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-12,21:00,25,19.59,58.6,19.5,22.9,1000.7,Low Pressure Area,N,12.0,No,,
16,ARB 016 (1891),Arabian Sea,1891,1891-11-13,00:00,26,19.91,58.6,15.0,18.2,1003.6,Low Pressure Area,N,12.0,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-13,09:00,1,8.66,93.11,15.0,18.6,1005.7,Low Pressure Area,NW,13.1,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-13,12:00,2,8.95,92.91,15.0,18.3,1004.6,Low Pressure Area,NW,13.1,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-13,15:00,3,9.25,92.71,15.0,18.9,1002.4,Low Pressure Area,NNW,13.1,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-13,18:00,4,9.54,92.51,15.0,17.4,1005.5,Low Pressure Area,NW,13.1,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-13,21:00,5,9.84,92.32,15.0,18.0,1004.4,Low Pressure Area,NNW,13.1,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-14,00:00,6,10.14,92.13,15.0,18.8,1002.4,Low Pressure Area,NNW,13.1,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-14,03:00,7,10.45,91.95,15.0,18.8,1001.3,Low Pressure Area,NNW,13.1,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-14,06:00,8,10.75,91.77,15.0,18.9,1000.7,Low Pressure Area,NNW,13.1,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-14,09:00,9,11.05,91.59,15.0,19.0,1005.2,Low Pressure Area,NNW,13.1,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-14,12:00,10,11.35,91.4,17.7,22.6,1002.2,Low Pressure Area,NNW,13.1,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-14,15:00,11,11.65,91.2,20.0,24.6,998.4,Low Pressure Area,NNW,13.1,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-14,18:00,12,11.94,91.0,17.9,23.3,1002.4,Low Pressure Area,NNW,13.1,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-14,21:00,13,12.24,90.81,17.4,22.6,1001.2,Low Pressure Area,NNW,13.1,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-15,00:00,14,12.53,90.62,24.2,29.3,997.4,Low Pressure Area,NNW,13.1,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-15,03:00,15,12.83,90.43,26.0,31.5,996.5,Low Pressure Area,NNW,13.1,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-15,06:00,16,13.14,90.25,38.2,47.1,987.4,Depression,NNW,13.1,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-15,09:00,17,13.44,90.06,33.0,38.2,992.1,Depression,NNW,13.1,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-15,12:00,18,13.74,89.87,38.1,46.0,984.5,Depression,NNW,13.1,No,,
9,BOB 009 (1891),Bay of Bengal,1891,1891-11-15,15:00,19,14.04,89.68,46.7,55.7,980.1,Depression,NNW,13.1,No,,
